2024-01-13 10:24:10,532 INFO    StreamThr :33404 [internal.py:wandb_internal():86] W&B internal server running at pid: 33404, started at: 2024-01-13 10:24:10.530767
2024-01-13 10:24:12,166 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:12,166 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-13 10:24:12,170 DEBUG   SenderThread:33404 [sender.py:send():382] send: summary
2024-01-13 10:24:12,170 INFO    SenderThread:33404 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-13 10:24:12,174 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:12,174 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-13 10:24:12,174 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 6
2024-01-13 10:24:12,174 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:12,174 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-13 10:24:12,174 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:12,174 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-13 10:24:12,179 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: status_report
2024-01-13 10:24:12,268 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 7
2024-01-13 10:24:12,268 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:12,268 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-13 10:24:12,268 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:12,272 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-13 10:24:12,593 INFO    wandb-upload_0:33404 [upload_job.py:push():131] Uploaded file C:\Users\Alex\AppData\Local\Temp\tmp9dk6co_bwandb\h1kqeb7q-wandb-metadata.json
2024-01-13 10:24:12,936 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-13 10:24:13,143 INFO    Thread-16 :33404 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\config.yaml
2024-01-13 10:24:13,143 INFO    Thread-16 :33404 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\wandb-summary.json
2024-01-13 10:24:13,143 INFO    Thread-16 :33404 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\output.log
2024-01-13 10:24:14,170 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 8
2024-01-13 10:24:14,170 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: poll_exit
2024-01-13 10:24:14,170 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:14,174 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-13 10:24:14,174 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:14,174 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-13 10:24:14,174 INFO    SenderThread:33404 [job_builder.py:build():296] Attempting to build job artifact
2024-01-13 10:24:14,174 INFO    SenderThread:33404 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-13 10:24:14,946 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-13 10:24:15,154 INFO    Thread-16 :33404 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\output.log
2024-01-13 10:24:19,994 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: keepalive
2024-01-13 10:24:22,978 INFO    SenderThread:33404 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-13 10:24:22,998 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 9
2024-01-13 10:24:22,998 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: poll_exit
2024-01-13 10:24:22,998 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:23,002 DEBUG   SenderThread:33404 [sender.py:send():382] send: artifact
2024-01-13 10:24:23,002 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-13 10:24:23,002 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: status_report
2024-01-13 10:24:23,032 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-13 10:24:23,455 INFO    SenderThread:33404 [sender.py:send_artifact():1494] sent artifact job-https___github.com_aleXyaO7_Labs.git_decision_transformer_dt.py - {'id': 'QXJ0aWZhY3Q6Njg5Mzk3Mzg3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyOTY2NDQyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njg5Mzk3Mzg3', 'versionIndex': 1}}}
2024-01-13 10:24:23,455 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:23,455 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-13 10:24:23,455 INFO    SenderThread:33404 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-13 10:24:24,222 INFO    SenderThread:33404 [dir_watcher.py:finish():388] scan: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files
2024-01-13 10:24:24,222 INFO    SenderThread:33404 [dir_watcher.py:finish():402] scan save: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\config.yaml config.yaml
2024-01-13 10:24:24,222 INFO    SenderThread:33404 [dir_watcher.py:finish():402] scan save: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\output.log output.log
2024-01-13 10:24:24,226 INFO    SenderThread:33404 [dir_watcher.py:finish():402] scan save: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\requirements.txt requirements.txt
2024-01-13 10:24:24,226 INFO    SenderThread:33404 [dir_watcher.py:finish():402] scan save: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\wandb-metadata.json wandb-metadata.json
2024-01-13 10:24:24,230 INFO    SenderThread:33404 [dir_watcher.py:finish():402] scan save: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\wandb-summary.json wandb-summary.json
2024-01-13 10:24:24,234 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 10
2024-01-13 10:24:24,234 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: poll_exit
2024-01-13 10:24:24,234 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:24,234 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-13 10:24:24,239 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:24,239 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-13 10:24:24,239 INFO    SenderThread:33404 [file_pusher.py:finish():175] shutting down file pusher
2024-01-13 10:24:24,425 INFO    wandb-upload_0:33404 [upload_job.py:push():131] Uploaded file C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\config.yaml
2024-01-13 10:24:24,506 INFO    wandb-upload_1:33404 [upload_job.py:push():131] Uploaded file C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\output.log
2024-01-13 10:24:24,571 INFO    wandb-upload_2:33404 [upload_job.py:push():131] Uploaded file C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\requirements.txt
2024-01-13 10:24:24,611 INFO    wandb-upload_3:33404 [upload_job.py:push():131] Uploaded file C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\files\wandb-summary.json
2024-01-13 10:24:24,820 INFO    Thread-15 :33404 [sender.py:transition_state():617] send defer: 11
2024-01-13 10:24:24,820 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:24,820 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-13 10:24:24,820 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:24,820 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-13 10:24:24,820 INFO    SenderThread:33404 [file_pusher.py:join():181] waiting for file pusher
2024-01-13 10:24:24,820 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 12
2024-01-13 10:24:24,820 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:24,820 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-13 10:24:24,820 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:24,820 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-13 10:24:24,820 INFO    SenderThread:33404 [file_stream.py:finish():595] file stream finish called
2024-01-13 10:24:24,905 INFO    SenderThread:33404 [file_stream.py:finish():599] file stream finish is done
2024-01-13 10:24:24,905 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 13
2024-01-13 10:24:24,905 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:24,905 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-13 10:24:24,905 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:24,905 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-13 10:24:24,905 INFO    SenderThread:33404 [sender.py:transition_state():617] send defer: 14
2024-01-13 10:24:24,905 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: defer
2024-01-13 10:24:24,905 INFO    HandlerThread:33404 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-13 10:24:24,905 DEBUG   SenderThread:33404 [sender.py:send():382] send: final
2024-01-13 10:24:24,905 DEBUG   SenderThread:33404 [sender.py:send():382] send: footer
2024-01-13 10:24:24,905 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: defer
2024-01-13 10:24:24,905 INFO    SenderThread:33404 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-13 10:24:24,909 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: poll_exit
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: server_info
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: get_summary
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-13 10:24:24,909 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: job_info
2024-01-13 10:24:24,909 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: poll_exit
2024-01-13 10:24:24,909 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: server_info
2024-01-13 10:24:24,973 DEBUG   SenderThread:33404 [sender.py:send_request():409] send_request: job_info
2024-01-13 10:24:24,975 INFO    MainThread:33404 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-13 10:24:24,975 INFO    MainThread:33404 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-13 10:24:24,975 INFO    MainThread:33404 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-13 10:24:24,977 DEBUG   HandlerThread:33404 [handler.py:handle_request():146] handle_request: shutdown
2024-01-13 10:24:24,977 INFO    HandlerThread:33404 [handler.py:finish():869] shutting down handler
2024-01-13 10:24:25,913 INFO    WriterThread:33404 [datastore.py:close():296] close: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_102410-dcf61fda-5fde-4913-bce9-97a0b3f47c36\run-dcf61fda-5fde-4913-bce9-97a0b3f47c36.wandb
2024-01-13 10:24:25,977 INFO    SenderThread:33404 [sender.py:finish():1572] shutting down sender
2024-01-13 10:24:25,978 INFO    SenderThread:33404 [file_pusher.py:finish():175] shutting down file pusher
2024-01-13 10:24:25,978 INFO    SenderThread:33404 [file_pusher.py:join():181] waiting for file pusher
